,MLII,V1,symbol
927,-0.07,-0.07,
928,-0.075,-0.075,
929,-0.07,-0.105,
930,-0.08,-0.1,
931,-0.065,-0.09,
932,-0.07,-0.065,
933,-0.065,-0.05,
934,-0.045,-0.05,
935,-0.035,-0.05,
936,-0.04,-0.06,
937,-0.025,-0.045,
938,-0.025,-0.01,
939,-0.02,0.005,
940,-0.025,0.0,
941,-0.04,0.0,
942,-0.045,-0.01,
943,-0.035,0.005,
944,-0.03,0.045,
945,-0.005,0.08,
946,-0.01,0.085,
947,0.01,0.095,
948,0.01,0.09,
949,0.015,0.095,
950,0.02,0.09,
951,0.0,0.105,
952,-0.01,0.1,
953,-0.01,0.075,
954,-0.02,0.07,
955,-0.025,0.085,
956,-0.03,0.095,
957,-0.035,0.125,
958,-0.03,0.135,
959,-0.01,0.12,
960,0.0,0.105,
961,-0.01,0.1,
962,-0.01,0.105,
963,-0.02,0.11,
964,-0.03,0.12,
965,-0.03,0.12,
966,-0.04,0.095,
967,-0.045,0.095,
968,-0.035,0.1,
969,-0.04,0.11,
970,-0.035,0.125,
971,-0.03,0.11,
972,-0.015,0.095,
973,-0.01,0.09,
974,-0.01,0.105,
975,-0.015,0.105,
976,-0.01,0.11,
977,-0.025,0.09,
978,-0.035,0.075,
979,-0.04,0.075,
980,-0.045,0.095,
981,-0.04,0.125,
982,-0.04,0.12,
983,-0.03,0.12,
984,-0.015,0.105,
985,-0.015,0.095,
986,-0.025,0.095,
987,-0.01,0.11,
988,-0.02,0.11,
989,-0.03,0.09,
990,-0.02,0.08,
991,-0.025,0.085,
992,-0.025,0.1,
993,-0.035,0.12,
994,-0.035,0.115,
995,-0.035,0.115,
996,-0.01,0.1,
997,-0.01,0.095,
998,-0.01,0.12,
999,-0.025,0.12,
1000,-0.03,0.1,
1001,-0.025,0.09,
1002,-0.03,0.085,
1003,-0.045,0.115,
1004,-0.025,0.125,
1005,-0.03,0.135,
1006,-0.03,0.135,
1007,-0.02,0.11,
1008,-0.03,0.105,
1009,-0.035,0.09,
1010,-0.045,0.095,
1011,-0.045,0.095,
1012,-0.05,0.09,
1013,-0.065,0.09,
1014,-0.05,0.09,
1015,-0.055,0.12,
1016,-0.025,0.125,
1017,-0.03,0.145,
1018,-0.015,0.13,
1019,0.005,0.13,
1020,0.005,0.15,
1021,0.01,0.165,
1022,0.015,0.17,
1023,0.015,0.175,
1024,0.02,0.155,
1025,0.03,0.145,
1026,0.04,0.165,
1027,0.06,0.175,
1028,0.075,0.18,
1029,0.11,0.175,
1030,0.145,0.15,
1031,0.145,0.13,
1032,0.15,0.125,
1033,0.145,0.125,
1034,0.12,0.125,
1035,0.105,0.105,
1036,0.1,0.09,
1037,0.095,0.095,
1038,0.095,0.1,
1039,0.095,0.105,
1040,0.075,0.125,
1041,0.085,0.11,
1042,0.075,0.1,
1043,0.05,0.085,
1044,0.015,0.085,
1045,0.0,0.1,
1046,-0.025,0.11,
1047,-0.05,0.11,
1048,-0.06,0.09,
1049,-0.07,0.07,
1050,-0.095,0.075,
1051,-0.1,0.07,
1052,-0.105,0.095,
1053,-0.1,0.1,
1054,-0.09,0.085,
1055,-0.085,0.065,
1056,-0.09,0.075,
1057,-0.095,0.08,
1058,-0.105,0.09,
1059,-0.12,0.09,
1060,-0.115,0.075,
1061,-0.125,0.06,
1062,-0.13,0.06,
1063,-0.14,0.085,
1064,-0.135,0.095,
1065,-0.125,0.115,
1066,-0.125,0.1,
1067,-0.125,0.07,
1068,-0.14,0.05,
1069,-0.145,0.025,
1070,-0.16,0.04,
1071,-0.17,0.055,
1072,-0.12,0.07,
1073,-0.06,0.07,
1074,0.03,0.045,
1075,0.145,0.025,
1076,0.31,0.0,
1077,0.52,0.01,
1078,0.775,0.035,
1079,1.05,0.065,
1080,1.315,0.13,
1081,1.525,0.235,
1082,1.645,0.33,N
1083,1.65,0.445,
1084,1.505,0.56,
1085,1.26,0.595,
1086,0.955,0.59,
1087,0.63,0.505,
1088,0.335,0.365,
1089,0.1,0.22,
1090,-0.055,0.09,
1091,-0.14,-0.02,
1092,-0.165,-0.07,
1093,-0.15,-0.085,
1094,-0.12,-0.04,
1095,-0.09,0.01,
1096,-0.085,0.07,
1097,-0.09,0.09,
1098,-0.11,0.095,
1099,-0.155,0.085,
1100,-0.165,0.075,
1101,-0.185,0.075,
1102,-0.195,0.085,
1103,-0.2,0.08,
1104,-0.195,0.065,
1105,-0.19,0.06,
1106,-0.185,0.055,
1107,-0.195,0.075,
1108,-0.2,0.085,
1109,-0.2,0.08,
1110,-0.2,0.075,
1111,-0.195,0.05,
1112,-0.185,0.04,
1113,-0.185,0.055,
1114,-0.185,0.07,
1115,-0.19,0.075,
1116,-0.18,0.07,
1117,-0.175,0.05,
1118,-0.19,0.045,
1119,-0.205,0.035,
1120,-0.205,0.045,
1121,-0.2,0.05,
1122,-0.19,0.05,
1123,-0.185,0.035,
1124,-0.18,0.02,
1125,-0.165,0.035,
1126,-0.155,0.055,
1127,-0.155,0.075,
1128,-0.155,0.06,
1129,-0.145,0.035,
1130,-0.165,0.025,
1131,-0.165,0.015,
1132,-0.17,0.025,
1133,-0.18,0.035,
1134,-0.175,0.045,
1135,-0.17,0.02,
1136,-0.165,0.02,
1137,-0.165,0.015,
1138,-0.15,0.02,
1139,-0.145,0.025,
1140,-0.14,0.025,
1141,-0.125,0.005,
1142,-0.135,-0.015,
1143,-0.13,-0.03,
1144,-0.145,-0.025,
1145,-0.15,-0.005,
1146,-0.145,0.015,
1147,-0.16,0.01,
1148,-0.155,-0.01,
1149,-0.14,-0.03,
1150,-0.13,-0.025,
1151,-0.11,-0.02,
1152,-0.105,-0.005,
1153,-0.105,-0.015,
1154,-0.1,-0.03,
1155,-0.09,-0.05,
1156,-0.095,-0.075,
1157,-0.1,-0.07,
1158,-0.11,-0.055,
1159,-0.11,-0.035,
1160,-0.11,-0.045,
1161,-0.09,-0.04,
1162,-0.075,-0.05,
1163,-0.07,-0.05,
1164,-0.075,-0.04,
1165,-0.07,-0.04,
1166,-0.07,-0.05,
1167,-0.065,-0.065,
1168,-0.07,-0.075,
1169,-0.07,-0.075,
1170,-0.065,-0.06,
